"","name","rte","dir","rte_desc","dir_desc","type","stop_seq","stop_name","jurisdic","zipcode","frequent","degree","betweenness","closeness"
"5547",9427,81,0,"81-Kane/257th","To Troutdale Reynolds Industrial Park","BUS",1000,"SW 257th & Jennings Way","Troutdale","97060","False",2,287471.028571429,2.79168190459706e-06
"5548",10170,81,0,"81-Kane/257th","To Troutdale Reynolds Industrial Park","BUS",1050,"400 Block SW 257th","Troutdale","97060","False",2,287501.028571429,2.74868750171793e-06
"5549",14468,81,1,"81-Kane/257th","To Gresham Central Transit Center","BUS",266,"NW Frontage Rd & Phoenix Dr","Troutdale","97060","False",2,133921.333297154,2.74085991739048e-06
"5550",9261,81,1,"81-Kane/257th","To Gresham Central Transit Center","BUS",350,"NW Graham/257th & W Columbia River Hwy","Troutdale","97060","False",2,23098.9998914945,2.74488490697585e-06
"5551",10171,81,1,"81-Kane/257th","To Gresham Central Transit Center","BUS",400,"400 Block SW 257th","Troutdale","97060","False",2,23128.9998914945,2.74436513229212e-06
"5552",9428,81,1,"81-Kane/257th","To Gresham Central Transit Center","BUS",450,"SW 257th & Jennings Way","Troutdale","97060","False",2,23158.9998914945,2.78702916626022e-06
"5553",8595,81,1,"81-Kane/257th","To Gresham Central Transit Center","BUS",600,"SW 257th & Hensley Rd","Troutdale","97060","False",2,78830.7713200659,2.88121333656029e-06
"5554",10646,81,1,"81-Kane/257th","To Gresham Central Transit Center","BUS",650,"SW 257th & 24th","Troutdale","97060","False",2,78860.7713200659,2.92885803825089e-06
"5555",8597,81,1,"81-Kane/257th","To Gresham Central Transit Center","BUS",700,"SW 257th & 28th","Troutdale","97060","False",2,78890.7713200659,2.97953358381279e-06
"5556",3106,81,1,"81-Kane/257th","To Gresham Central Transit Center","BUS",1038,"NE Kane & 8th","Gresham","97030","False",2,79200.9998914945,3.3071079671538e-06
"5557",14165,81,1,"81-Kane/257th","To Gresham Central Transit Center","BUS",1077,"SE 1st & Kane","Gresham","97080","False",4,127636.999891495,3.37078272945761e-06
"5558",13973,81,1,"81-Kane/257th","To Gresham Central Transit Center","BUS",1115,"SE 1st & 3rd","Gresham","97080","False",4,127666.999891495,3.43874224563624e-06
"5559",4518,81,1,"81-Kane/257th","To Gresham Central Transit Center","BUS",1128,"E Powell & SE Burnside","Gresham","97080","False",8,308254.892787734,3.36941981960126e-06
"5560",4546,81,1,"81-Kane/257th","To Gresham Central Transit Center","BUS",1141,"E Powell & SE Rene","Gresham","97080","False",8,308284.892787734,3.37019199983823e-06
"5561",4638,81,1,"81-Kane/257th","To Gresham Central Transit Center","BUS",1154,"E Powell & SE 3rd","Gresham","97080","False",8,308314.892787734,3.4342664235206e-06
"5562",4528,81,1,"81-Kane/257th","To Gresham Central Transit Center","BUS",1192,"E Powell & NE Hogan","Gresham","97030","False",8,308344.892787734,3.50276192778005e-06
"5563",8461,81,1,"81-Kane/257th","To Gresham Central Transit Center","BUS",1231,"E Powell & NE Liberty","Gresham","97030","False",8,308374.892787734,3.574224125298e-06
"5564",4521,81,1,"81-Kane/257th","To Gresham Central Transit Center","BUS",1269,"E Powell & NE Cleveland","Gresham","97030","False",8,308404.892787734,3.64884933536209e-06
"5565",13473,81,1,"81-Kane/257th","To Gresham Central Transit Center","BUS",1308,"E Powell & NE Elliott","Gresham","97030","False",8,308434.892787734,3.72687937209536e-06
"5566",10657,81,1,"81-Kane/257th","To Gresham Central Transit Center","BUS",1346,"NE Hood & 2nd","Gresham","97030","False",8,308464.892787734,3.81039475689681e-06
"5567",10654,81,1,"81-Kane/257th","To Gresham Central Transit Center","BUS",1385,"NE Hood & 5th","Gresham","97030","False",8,308494.892787734,3.90011037312356e-06
"5568",3101,82,0,"82-South Gresham","To Powell & 182nd","BUS",150,"SE Kane & 2nd","Gresham","97080","False",2,79714.8927875244,3.43593020938559e-06
"5569",13469,82,0,"82-South Gresham","To Powell & 182nd","BUS",200,"SE Kane & 5th St","Gresham","97080","False",2,79744.8927875244,3.36551891253353e-06
"5570",8776,82,0,"82-South Gresham","To Powell & 182nd","BUS",250,"SE Kane & Powell Valley","Gresham","97080","False",2,79774.8927875244,3.29814215652323e-06
"5571",4720,82,0,"82-South Gresham","To Powell & 182nd","BUS",300,"SE Powell Valley & Robin","Gresham","97080","False",6,257407.892787524,3.23665446447934e-06
"5572",4714,82,0,"82-South Gresham","To Powell & 182nd","BUS",350,"2800 Block SE Powell Valley","Gresham","97080","False",6,257437.892787524,3.30168121607523e-06
"5573",9795,82,0,"82-South Gresham","To Powell & 182nd","BUS",1000,"NW Eastman & Division","Gresham","97030","False",2,321121.761846033,3.726018413983e-06
"5574",1583,82,0,"82-South Gresham","To Powell & 182nd","BUS",1050,"600 Block NW Eastman (Townfair)","Gresham","97030","False",2,321151.761846032,3.64377042788796e-06
"5575",1586,82,0,"82-South Gresham","To Powell & 182nd","BUS",1100,"NW Eastman & 3rd","Gresham","97030","False",2,321181.761846031,3.56671541177729e-06
"5576",1581,82,0,"82-South Gresham","To Powell & 182nd","BUS",1150,"NW Eastman & W Powell","Gresham","97030","False",2,321211.76184603,3.49410893234007e-06
"5577",1578,82,0,"82-South Gresham","To Powell & 182nd","BUS",1200,"SW Eastman & Florence","Gresham","97080","False",2,321241.76184603,3.42458716601714e-06
"5578",1588,82,0,"82-South Gresham","To Powell & 182nd","BUS",1250,"SW Eastman & 4th","Gresham","97080","False",2,321271.761846029,3.35799218931017e-06
"5579",1570,82,0,"82-South Gresham","To Powell & 182nd","BUS",1300,"SW Eastman & Birdsdale","Gresham","97080","False",2,321301.761846028,3.29417655468662e-06
"5580",5852,82,0,"82-South Gresham","To Powell & 182nd","BUS",1350,"SW Towle & 10th Ct","Gresham","97080","False",2,321331.761846027,3.23295022873123e-06
"5581",5854,82,0,"82-South Gresham","To Powell & 182nd","BUS",1400,"SW Towle & 14th","Gresham","97080","False",2,321361.761846026,3.1741900260601e-06
"5582",5855,82,0,"82-South Gresham","To Powell & 182nd","BUS",1450,"SW Towle & 19th Dr","Gresham","97080","False",2,321391.761846025,3.11786787723083e-06
"5583",471,82,0,"82-South Gresham","To Powell & 182nd","BUS",1500,"SW Binford Lake & Towle","Gresham","97080","False",2,321421.761846025,3.06386629287498e-06
"5584",469,82,0,"82-South Gresham","To Powell & 182nd","BUS",1550,"SW Binford Lake & Heiney","Gresham","97080","False",2,321451.761846024,3.01200283128266e-06
"5585",13500,82,0,"82-South Gresham","To Powell & 182nd","BUS",1600,"SW Heiney & 18th Terrace","Gresham","97080","False",2,321481.761846023,2.96207653413349e-06
"5586",6740,82,0,"82-South Gresham","To Powell & 182nd","BUS",1650,"SW 14th Dr & Birdsdale","Gresham","97080","False",2,321511.761846021,2.91398216060121e-06
"5587",6736,82,0,"82-South Gresham","To Powell & 182nd","BUS",1700,"SW 14th Dr & Battaglia","Gresham","97080","False",2,321541.76184602,2.86762196713132e-06
"5588",6738,82,0,"82-South Gresham","To Powell & 182nd","BUS",1750,"SW 14th Dr & Binford","Gresham","97080","False",2,321571.761846019,2.82290505158859e-06
"5589",6743,82,0,"82-South Gresham","To Powell & 182nd","BUS",1800,"SW 14th Dr & Tegart","Gresham","97080","False",2,321601.761846018,2.78116925917994e-06
"5590",6745,82,0,"82-South Gresham","To Powell & 182nd","BUS",1850,"SW 14th Dr & Pleasant View","Gresham","97080","False",2,321631.761846016,2.82447577729573e-06
"5591",13198,82,0,"82-South Gresham","To Powell & 182nd","BUS",1900,"SW Highland & 14th Dr","Gresham","97080","False",2,321661.761846015,2.87312564465757e-06
"5592",2668,82,0,"82-South Gresham","To Powell & 182nd","BUS",1950,"SW Highland & Linneman","Gresham","97080","False",2,321691.761846014,2.92361756743324e-06
"5593",2669,82,0,"82-South Gresham","To Powell & 182nd","BUS",2000,"SW Highland & 11th St","Gresham","97080","False",4,337006.762352763,2.97665114839201e-06
"5594",2670,82,1,"82-South Gresham","To Gresham Village","BUS",100,"SW Highland & 11th St","Gresham","97080","False",2,723654.11764706,2.97605761647546e-06
"5595",2667,82,1,"82-South Gresham","To Gresham Village","BUS",150,"SW Highland & Linneman","Gresham","97080","False",2,723684.11764706,2.92302790614742e-06
"5596",2671,82,1,"82-South Gresham","To Gresham Village","BUS",200,"SW Highland & 14th Dr","Gresham","97080","False",2,723714.11764706,2.91888988779787e-06
"5597",6744,82,1,"82-South Gresham","To Gresham Village","BUS",250,"SW 14th Dr & Pleasant View Dr","Gresham","97080","False",2,723744.11764706,2.96189229374863e-06
"5598",6742,82,1,"82-South Gresham","To Gresham Village","BUS",300,"SW 14th Dr & Tegart","Gresham","97080","False",2,723774.11764706,3.0099448578102e-06
"5599",6737,82,1,"82-South Gresham","To Gresham Village","BUS",350,"SW 14th Dr & Binford","Gresham","97080","False",2,723804.11764706,3.06105269602216e-06
"5600",6735,82,1,"82-South Gresham","To Gresham Village","BUS",400,"SW 14th Dr & Battaglia","Gresham","97080","False",2,723834.11764706,3.1141588345572e-06
"5601",6739,82,1,"82-South Gresham","To Gresham Village","BUS",450,"SW 14th Dr & Birdsdale","Gresham","97080","False",2,723864.117647059,3.16938124170018e-06
"5602",13501,82,1,"82-South Gresham","To Gresham Village","BUS",500,"SW Heiney & 18th Terrace","Gresham","97080","False",2,723894.117647059,3.22695149891897e-06
"5603",2650,82,1,"82-South Gresham","To Gresham Village","BUS",550,"SW Heiney & Binford Lake","Gresham","97080","False",2,723924.117647059,3.28691119094653e-06
"5604",470,82,1,"82-South Gresham","To Gresham Village","BUS",600,"SW Binford Lake & Towle","Gresham","97080","False",2,723954.117647059,3.34971343201589e-06
"5605",13502,82,1,"82-South Gresham","To Gresham Village","BUS",650,"SW Towle & 17th Ct","Gresham","97080","False",2,723984.117647059,3.41520723477501e-06
"5606",5853,82,1,"82-South Gresham","To Gresham Village","BUS",700,"SW Towle & 14th","Gresham","97080","False",2,724014.117647059,3.48367723033725e-06
"5607",5851,82,1,"82-South Gresham","To Gresham Village","BUS",750,"SW Towle & 10th Dr","Gresham","97080","False",2,724044.117647059,3.55520161548361e-06
"5608",1569,82,1,"82-South Gresham","To Gresham Village","BUS",800,"SW Eastman & Birdsdale","Gresham","97080","False",2,724074.117647059,3.63002758820967e-06
"5609",1587,82,1,"82-South Gresham","To Gresham Village","BUS",850,"SW Eastman & 4th","Gresham","97080","False",2,724104.117647059,3.70829099701112e-06
"5610",1577,82,1,"82-South Gresham","To Gresham Village","BUS",900,"SW Eastman & Florence","Gresham","97080","False",2,724134.117647059,3.7902333267636e-06
"5611",1580,82,1,"82-South Gresham","To Gresham Village","BUS",950,"SW Eastman & W Powell","Gresham","97030","False",2,724164.117647059,3.8761192294275e-06
"5612",1585,82,1,"82-South Gresham","To Gresham Village","BUS",1000,"NW Eastman & 3rd","Gresham","97030","False",2,724194.117647059,3.96751399540562e-06
"5613",1582,82,1,"82-South Gresham","To Gresham Village","BUS",1050,"600 Block NW Eastman (Townfair)","Gresham","97030","False",2,724224.117647059,4.06585051493997e-06
"5614",10859,82,1,"82-South Gresham","To Gresham Village","BUS",1200,"Gresham Central Transit Center","Gresham","97030","False",4,1731713.80010169,4.16798652906754e-06
"5615",4639,82,1,"82-South Gresham","To Gresham Village","BUS",1550,"E Powell & SE 3rd","Gresham","97080","False",6,218858,3.57612862619443e-06
"5616",4545,82,1,"82-South Gresham","To Gresham Village","BUS",1600,"E Powell & SE Rene","Gresham","97080","False",6,218888,3.50105731931043e-06
"5617",4713,82,1,"82-South Gresham","To Gresham Village","BUS",1650,"2800 Block SE Powell Valley","Gresham","97080","False",6,218918,3.43042581875688e-06
"5618",4715,82,1,"82-South Gresham","To Gresham Village","BUS",1700,"SE Powell Valley & Hale","Gresham","97080","False",6,218948,3.363843392907e-06
"5619",13476,82,1,"82-South Gresham","To Gresham Village","BUS",1750,"SE Kane & Powell Valley","Gresham","97080","False",2,42245,3.30055878460223e-06
"5620",13470,82,1,"82-South Gresham","To Gresham Village","BUS",1800,"SE Kane & 5th St","Gresham","97080","False",2,42275,3.30297895672107e-06
"5621",13475,84,0,"84-Powell Valley/Orient Dr","Evening Loop","BUS",600,"SE 257th/Kane & Powell Valley","Gresham","97080","False",2,85309,3.29608754408517e-06
"5622",13554,84,0,"84-Powell Valley/Orient Dr","Evening Loop","BUS",650,"SE 257th/Kane & 11th","Gresham","97080","False",2,85339,3.23100733115563e-06
"5623",4231,84,0,"84-Powell Valley/Orient Dr","Evening Loop","BUS",700,"SE Orient Dr & 14th","Gresham","97080","False",2,85369,3.16844733406841e-06
"5624",9233,84,0,"84-Powell Valley/Orient Dr","Evening Loop","BUS",750,"1800 Block SE Orient Dr","Gresham","97080","False",2,85399,3.10826394134084e-06
"5625",14413,84,0,"84-Powell Valley/Orient Dr","Evening Loop","BUS",800,"SE Orient Dr & Anderson","Gresham","97080","False",2,85429,3.05037077256741e-06
"5626",4230,84,0,"84-Powell Valley/Orient Dr","Evening Loop","BUS",850,"SE Orient Dr & Welch Rd","Gresham","97080","False",2,85459,2.99465753096476e-06
"5627",13650,84,0,"84-Powell Valley/Orient Dr","Evening Loop","BUS",900,"SE Orient Dr & Elsa St","Multnomah Co.","97080","False",2,85489,2.94103806879676e-06
"5628",13560,84,0,"84-Powell Valley/Orient Dr","Evening Loop","BUS",950,"SE 282nd & Welch Rd","Gresham","97080","False",2,85519,2.89008988179532e-06
"5629",7297,84,0,"84-Powell Valley/Orient Dr","Evening Loop","BUS",1000,"SE 282nd & Chase","Gresham","97080","False",2,85549,2.84330813214559e-06
"5630",13561,84,0,"84-Powell Valley/Orient Dr","Evening Loop","BUS",1050,"SE 282nd & Salquist","Gresham","97080","False",2,85579,2.89344316843601e-06
"5631",13867,84,0,"84-Powell Valley/Orient Dr","Evening Loop","BUS",1075,"SE 282nd & Powell Valley","Gresham","97080","False",2,85609,2.94541266704172e-06
"5632",14419,84,0,"84-Powell Valley/Orient Dr","Evening Loop","BUS",1137,"SE Powell Valley & Kingfisher Ln","Gresham","97080","False",2,85639,2.99935513864519e-06
"5633",4719,84,0,"84-Powell Valley/Orient Dr","Evening Loop","BUS",1200,"SE Powell Valley & Dogwood","Gresham","97080","False",2,85669,3.05535695735333e-06
"5634",8945,84,0,"84-Powell Valley/Orient Dr","Evening Loop","BUS",1250,"SE Powell Valley & Greenway","Gresham","97080","False",2,85699,3.11348981733155e-06
"5635",9383,84,0,"84-Powell Valley/Orient Dr","Evening Loop","BUS",1300,"SE Powell Valley & Barnes","Gresham","97080","False",2,85729,3.17387771683933e-06
"5636",9381,84,1,"84-Powell Valley/Orient Dr","Morning Loop","BUS",600,"SE Powell Valley & Barnes","Gresham","97080","False",2,79222,3.29607667992788e-06
"5637",8946,84,1,"84-Powell Valley/Orient Dr","Morning Loop","BUS",650,"SE Powell Valley & Greenway","Gresham","97080","False",2,79252,3.2309864524738e-06
"5638",4718,84,1,"84-Powell Valley/Orient Dr","Morning Loop","BUS",700,"SE Powell Valley & Dogwood","Gresham","97080","False",2,79282,3.16841721717916e-06
"5639",13551,84,1,"84-Powell Valley/Orient Dr","Morning Loop","BUS",750,"SE Powell Valley & Ironwood","Gresham","97080","False",2,79312,3.1082252966024e-06
"5640",4633,84,1,"84-Powell Valley/Orient Dr","Morning Loop","BUS",800,"SE Powell Valley & 282nd","Gresham","97080","False",2,79342,3.05038007735764e-06
"5641",13552,84,1,"84-Powell Valley/Orient Dr","Morning Loop","BUS",850,"SE 282nd & Salquist","Gresham","97080","False",2,79372,2.99468443512765e-06
"5642",7298,84,1,"84-Powell Valley/Orient Dr","Morning Loop","BUS",900,"SE 282nd & Chase","Gresham","97080","False",2,79402,2.94114186891919e-06
"5643",13553,84,1,"84-Powell Valley/Orient Dr","Morning Loop","BUS",950,"SE 282nd & Welch Rd","Gresham","97080","False",2,79432,2.89093374268955e-06
"5644",7303,84,1,"84-Powell Valley/Orient Dr","Morning Loop","BUS",1000,"SE 282nd & Orient","Multnomah Co.","97080","False",2,79462,2.89347665687707e-06
"5645",4243,84,1,"84-Powell Valley/Orient Dr","Morning Loop","BUS",1050,"SE Orient Dr & Welch Rd","Gresham","97080","False",2,79492,2.94543001805549e-06
"5646",13558,84,1,"84-Powell Valley/Orient Dr","Morning Loop","BUS",1100,"SE Orient Dr & Chase","Gresham","97080","False",2,79522,2.99931915455192e-06
"5647",9234,84,1,"84-Powell Valley/Orient Dr","Morning Loop","BUS",1150,"SE Orient Dr & Salquist/Barnes","Gresham","97080","False",2,79552,3.05532895199162e-06
"5648",9644,84,1,"84-Powell Valley/Orient Dr","Morning Loop","BUS",1200,"1700 Block SE Orient Dr","Gresham","97080","False",2,79582,3.11347042981459e-06
"5649",13559,84,1,"84-Powell Valley/Orient Dr","Morning Loop","BUS",1250,"SE 257th/Kane & 11th","Gresham","97080","False",2,79612,3.17386764337154e-06
"5650",10842,87,0,"87-Airport Way/181st","To Powell & 182nd","BUS",750,"NE 102nd & Prescott","Portland","97220","False",2,369081.589872148,4.16123971653635e-06
"5651",13639,87,0,"87-Airport Way/181st","To Powell & 182nd","BUS",800,"NE 102nd & Sandy","Portland","97220","False",2,369111.589872148,4.06472670809978e-06
"5652",9105,87,0,"87-Airport Way/181st","To Powell & 182nd","BUS",850,"NE 105th & Killingsworth","Portland","97220","False",2,369141.589872148,3.97363098478497e-06
"5653",9619,87,0,"87-Airport Way/181st","To Powell & 182nd","BUS",900,"NE 105th & Marx","Portland","97220","False",2,369171.589872148,3.8871936405512e-06
"5654",9106,87,0,"87-Airport Way/181st","To Powell & 182nd","BUS",950,"NE 105th & Simpson","Portland","97220","False",2,369201.589872148,3.80533431764648e-06
"5655",14194,87,0,"87-Airport Way/181st","To Powell & 182nd","BUS",1000,"NE Holman & 112th","Portland","97220","False",2,369231.589872148,3.72854687342702e-06
"5656",9108,87,0,"87-Airport Way/181st","To Powell & 182nd","BUS",1050,"NE Airport Way & Ainsworth Circle","Portland","97220","False",2,369261.589872148,3.65670823125023e-06
"5657",10716,87,0,"87-Airport Way/181st","To Powell & 182nd","BUS",1100,"NE Airport Way & Win Sivers Drive","Portland","97220","False",2,369291.589872148,3.66020153069628e-06
"5658",9110,87,0,"87-Airport Way/181st","To Powell & 182nd","BUS",1150,"NE Airport Way & 122nd","Portland","97230","False",2,369321.589872148,3.73382321093861e-06
"5659",10717,87,0,"87-Airport Way/181st","To Powell & 182nd","BUS",1200,"13100 Block NE Airport Way","Portland","97230","False",2,369351.589872148,3.81443534913527e-06
"5660",9112,87,0,"87-Airport Way/181st","To Powell & 182nd","BUS",1250,"NE Airport Way & 138th","Portland","97230","False",2,369381.589872148,3.90405396964208e-06
"5661",13630,87,0,"87-Airport Way/181st","To Powell & 182nd","BUS",1300,"Relay Resources","Portland","97230","False",4,537234.482659673,3.9985924954416e-06
"5662",9537,87,0,"87-Airport Way/181st","To Powell & 182nd","BUS",1350,"5200 Block NE 148th","Portland","97230","False",4,537264.482659673,4.09678238711316e-06
"5663",10718,87,0,"87-Airport Way/181st","To Powell & 182nd","BUS",1400,"NE Airport Way & 148th","Portland","97230","False",2,171497.771131339,4.00661893447976e-06
"5664",10719,87,0,"87-Airport Way/181st","To Powell & 182nd","BUS",1450,"NE Airport Way & 152nd Pl","Portland","97230","False",2,171527.771131339,3.92176856075016e-06
"5665",13201,87,0,"87-Airport Way/181st","To Powell & 182nd","BUS",1600,"NE Airport Way & Mason Ct","Portland","97230","False",2,143757,3.68200713572983e-06
"5666",11014,87,0,"87-Airport Way/181st","To Powell & 182nd","BUS",1650,"NE Airport Way & Riverside","Portland","97230","False",2,143787,3.60278567388305e-06
"5667",10721,87,0,"87-Airport Way/181st","To Powell & 182nd","BUS",1700,"NE Airport Way & Sandy Blvd","Gresham","97230","False",2,143817,3.52705071546224e-06
"5668",10699,87,0,"87-Airport Way/181st","To Powell & 182nd","BUS",1750,"2900 Block NE 181st","Gresham","97230","False",2,143847,3.45457748790034e-06
"5669",11231,87,0,"87-Airport Way/181st","To Powell & 182nd","BUS",1800,"NE 181st & Wilkes","Gresham","97230","False",2,143877,3.38589368970993e-06
"5670",8714,87,0,"87-Airport Way/181st","To Powell & 182nd","BUS",1850,"NE 181st & San Rafael","Gresham","97230","False",2,143907,3.32203840276394e-06
"5671",8580,87,0,"87-Airport Way/181st","To Powell & 182nd","BUS",1900,"NE 181st & Halsey","Gresham","97230","False",2,143937,3.26174881924693e-06
"5672",6923,87,0,"87-Airport Way/181st","To Powell & 182nd","BUS",1950,"NE 181st & Wasco","Gresham","97230","False",2,143967,3.20465572383559e-06
"5673",13598,87,0,"87-Airport Way/181st","To Powell & 182nd","BUS",2000,"800 Block NE 181st","Gresham","97230","False",2,143997,3.1501619183226e-06
"5674",6920,87,0,"87-Airport Way/181st","To Powell & 182nd","BUS",2050,"NE 181st & Glisan","Gresham","97230","False",2,144027,3.09779746600167e-06
"5675",6912,87,0,"87-Airport Way/181st","To Powell & 182nd","BUS",2100,"NE 181st & Davis","Gresham","97230","False",2,144057,3.04744258618168e-06
"5676",9061,87,0,"87-Airport Way/181st","To Powell & 182nd","BUS",2200,"SE 181st & E Burnside","Gresham","97233","False",2,144087,2.99904030710173e-06
"5677",11073,87,0,"87-Airport Way/181st","To Powell & 182nd","BUS",2250,"SE 181st Ave & 180th Ave","Gresham","97233","False",2,144117,2.95262222379695e-06
"5678",6929,87,0,"87-Airport Way/181st","To Powell & 182nd","BUS",2300,"SE 181st & Yamhill","Gresham","97233","False",2,144147,2.90813492582802e-06
"5679",6938,87,0,"87-Airport Way/181st","To Powell & 182nd","BUS",2400,"SE 182nd & Market","Gresham","97233","False",2,144177,2.86542803764026e-06
"5680",6943,87,0,"87-Airport Way/181st","To Powell & 182nd","BUS",2450,"SE 182nd & Stephens","Gresham","97233","False",2,144207,2.82424444400512e-06
"5681",6937,87,0,"87-Airport Way/181st","To Powell & 182nd","BUS",2500,"SE 182nd & Lincoln","Gresham","97233","False",2,144237,2.78530584050782e-06
"5682",6935,87,0,"87-Airport Way/181st","To Powell & 182nd","BUS",2550,"SE 182nd & Division","Gresham","97030","False",2,144267,2.78560067300112e-06
"5683",6944,87,0,"87-Airport Way/181st","To Powell & 182nd","BUS",2600,"SE 182nd & Tibbetts","Gresham","97030","False",2,144297,2.82755052125894e-06
"5684",13199,87,0,"87-Airport Way/181st","To Powell & 182nd","BUS",2650,"3500 Block SE 182nd","Gresham","97030","False",2,144327,2.87470318689595e-06
"5685",13076,87,0,"87-Airport Way/181st","To Powell & 182nd","BUS",2700,"SE 182nd & Bush Terrace","Gresham","97030","False",2,144357,2.92437849646004e-06
"5686",8800,87,0,"87-Airport Way/181st","To Powell & 182nd","BUS",2750,"4100 Block SE 182nd","Gresham","97030","False",2,144387,2.97653596697236e-06
"5687",6942,87,1,"87-Airport Way/181st","To Gateway Transit Center","BUS",150,"SE 182nd & W Powell","Gresham","97030","False",2,160911.892787524,2.92399370756554e-06
"5688",6928,87,1,"87-Airport Way/181st","To Gateway Transit Center","BUS",200,"SE 182nd & SW 5th Dr","Gresham","97030","False",2,160941.892787524,2.87357973321686e-06
"5689",6926,87,1,"87-Airport Way/181st","To Gateway Transit Center","BUS",250,"SE 182nd & SW 3rd","Gresham","97030","False",2,160971.892787524,2.82492259712084e-06
"5690",6931,87,1,"87-Airport Way/181st","To Gateway Transit Center","BUS",300,"SE 182nd & Haig","Gresham","97030","False",2,161001.892787524,2.77837204068648e-06
"5691",6930,87,1,"87-Airport Way/181st","To Gateway Transit Center","BUS",350,"SE 182nd & Brooklyn Ct","Gresham","97030","False",2,161031.892787524,2.73444442925309e-06
"5692",6934,87,1,"87-Airport Way/181st","To Gateway Transit Center","BUS",400,"SE 182nd & Clinton","Gresham","97030","False",2,161061.892787524,2.69435021702991e-06
"5693",6936,87,1,"87-Airport Way/181st","To Gateway Transit Center","BUS",450,"SE 182nd & Division","Gresham","97233","False",2,161091.892787524,2.72852785008377e-06
"5694",6924,87,1,"87-Airport Way/181st","To Gateway Transit Center","BUS",500,"1900 Block SE 182nd","Gresham","97233","False",2,161121.892787524,2.76548672566372e-06
"5695",6940,87,1,"87-Airport Way/181st","To Gateway Transit Center","BUS",550,"SE 182nd & Mill","Gresham","97233","False",2,161151.892787524,2.80408948410362e-06
"5696",6939,87,1,"87-Airport Way/181st","To Gateway Transit Center","BUS",600,"SE 182nd & Market","Gresham","97233","False",2,161181.892787524,2.84441612670167e-06
"5697",6913,87,1,"87-Airport Way/181st","To Gateway Transit Center","BUS",650,"SE 181st & Yamhill","Gresham","97233","False",2,161211.892787524,2.88632775406178e-06
"5698",6921,87,1,"87-Airport Way/181st","To Gateway Transit Center","BUS",700,"SE 181st & Oak","Gresham","97233","False",2,161241.892787524,2.93007665080519e-06
"5699",6914,87,1,"87-Airport Way/181st","To Gateway Transit Center","BUS",750,"NE 181st & E Burnside","Gresham","97230","False",2,161271.892787524,2.97549088160819e-06
"5700",6918,87,1,"87-Airport Way/181st","To Gateway Transit Center","BUS",800,"NE 181st & Everett Ct","Gresham","97230","False",2,161301.892787524,3.0228101252048e-06
"5701",6919,87,1,"87-Airport Way/181st","To Gateway Transit Center","BUS",850,"NE 181st & Glisan","Gresham","97230","False",2,161331.892787524,3.07215886747935e-06
"5702",6916,87,1,"87-Airport Way/181st","To Gateway Transit Center","BUS",900,"800 Block NE 181st","Gresham","97230","False",2,161361.892787524,3.12353584257379e-06
"5703",6922,87,1,"87-Airport Way/181st","To Gateway Transit Center","BUS",950,"NE 181st & Wasco","Gresham","97230","False",2,161391.892787524,3.17749822854474e-06
"5704",8581,87,1,"87-Airport Way/181st","To Gateway Transit Center","BUS",1000,"NE 181st & Halsey","Gresham","97230","False",2,161421.892787524,3.23401668105804e-06
"5705",8582,87,1,"87-Airport Way/181st","To Gateway Transit Center","BUS",1050,"NE 181st & San Rafael","Gresham","97230","False",2,161451.892787524,3.29398123748287e-06
"5706",9266,87,1,"87-Airport Way/181st","To Gateway Transit Center","BUS",1100,"NE 181st & Wilkes","Gresham","97230","False",2,161481.892787524,3.35831922839257e-06
"5707",10723,87,1,"87-Airport Way/181st","To Gateway Transit Center","BUS",1150,"NE 181st & Sandy","Gresham","97230","False",2,161511.892787524,3.42540830867039e-06
"5708",11015,87,1,"87-Airport Way/181st","To Gateway Transit Center","BUS",1200,"NE Airport Way & Riverside","Portland","97230","False",2,161541.892787524,3.49606343257492e-06
"5709",13200,87,1,"87-Airport Way/181st","To Gateway Transit Center","BUS",1250,"NE Airport Way & Mason Ct","Portland","97230","False",2,161571.892787524,3.5701790087755e-06
"5710",10724,87,1,"87-Airport Way/181st","To Gateway Transit Center","BUS",1300,"16300 Block NE Airport Way","Portland","97230","False",2,161601.892787524,3.64798412397309e-06
"5711",10995,87,1,"87-Airport Way/181st","To Gateway Transit Center","BUS",1350,"NE Airport Way & 158th","Portland","97230","False",2,161631.892787524,3.72942290909905e-06
"5712",10725,87,1,"87-Airport Way/181st","To Gateway Transit Center","BUS",1400,"15300 Block NE Airport Way","Portland","97230","False",2,161661.892787524,3.81475547417411e-06
"5713",10726,87,1,"87-Airport Way/181st","To Gateway Transit Center","BUS",1450,"NE Airport Way & 148th","Portland","97230","False",2,161691.892787524,3.9042673642291e-06
"5714",10727,87,1,"87-Airport Way/181st","To Gateway Transit Center","BUS",1600,"NE Airport Way & 138th","Portland","97230","False",2,359695.711528333,4.18956964740582e-06
"5715",10728,87,1,"87-Airport Way/181st","To Gateway Transit Center","BUS",1650,"12900 Block NE Airport Way","Portland","97230","False",2,359725.711528333,4.28742925741725e-06
"5716",10729,87,1,"87-Airport Way/181st","To Gateway Transit Center","BUS",1700,"NE Airport Way & 122nd","Portland","97230","False",2,359755.711528333,4.3908372009291e-06
