rte,dir,rte_desc,dir_desc,stop_id,stop_name
74,1,74-162nd Ave,To Powell & 182nd,8812,4700 Block W Powell
74,1,74-162nd Ave,To Powell & 182nd,4522,W Powell & SW Duniway
75,0,75-Cesar Chavez/Lombard,To St Johns,13482,SE 21st & Jackson
75,0,75-Cesar Chavez/Lombard,To St Johns,8223,SE Jackson & Main St
75,0,75-Cesar Chavez/Lombard,To St Johns,2569,SE Harrison & 24th
75,0,75-Cesar Chavez/Lombard,To St Johns,2572,SE Harrison & 28th
75,0,75-Cesar Chavez/Lombard,To St Johns,2568,SE Harrison & Hwy 224
75,0,75-Cesar Chavez/Lombard,To St Johns,8894,SE 32nd & Meek
75,0,75-Cesar Chavez/Lombard,To St Johns,7339,SE 32nd & Hillside
75,0,75-Cesar Chavez/Lombard,To St Johns,7341,SE 32nd & Harvey
75,0,75-Cesar Chavez/Lombard,To St Johns,7350,SE 32nd & Olsen
75,0,75-Cesar Chavez/Lombard,To St Johns,7346,SE 32nd & Malcolm
75,0,75-Cesar Chavez/Lombard,To St Johns,8326,SE 32nd & Floss
75,0,75-Cesar Chavez/Lombard,To St Johns,7359,SE 32nd & Van Water
75,0,75-Cesar Chavez/Lombard,To St Johns,8168,SE 32nd & Johnson Creek
75,0,75-Cesar Chavez/Lombard,To St Johns,3083,SE Johnson Creek & 36th
75,0,75-Cesar Chavez/Lombard,To St Johns,3086,SE Johnson Creek & 42nd
75,0,75-Cesar Chavez/Lombard,To St Johns,3077,SE Johnson Creek & Brookside
75,0,75-Cesar Chavez/Lombard,To St Johns,3079,SE Johnson Creek & Springwater Corridor Trail
75,0,75-Cesar Chavez/Lombard,To St Johns,7546,SE 45th & Harney
75,0,75-Cesar Chavez/Lombard,To St Johns,7560,SE 45th & Nehalem
75,0,75-Cesar Chavez/Lombard,To St Johns,7554,SE 45th & Malden Dr
75,0,75-Cesar Chavez/Lombard,To St Johns,7552,SE 45th & Knapp
75,0,75-Cesar Chavez/Lombard,To St Johns,7542,SE 45th & Evergreen
75,0,75-Cesar Chavez/Lombard,To St Johns,7563,SE 46th & Henry
75,0,75-Cesar Chavez/Lombard,To St Johns,7565,SE 46th & Woodstock
75,0,75-Cesar Chavez/Lombard,To St Johns,6414,SE Woodstock & 43rd
75,0,75-Cesar Chavez/Lombard,To St Johns,6412,SE Woodstock & 41st
75,0,75-Cesar Chavez/Lombard,To St Johns,7465,SE Cesar Chavez Blvd & Knight
75,0,75-Cesar Chavez/Lombard,To St Johns,7456,SE Cesar Chavez Blvd & Harold
75,0,75-Cesar Chavez/Lombard,To St Johns,7487,SE Cesar Chavez Blvd & Steele
75,0,75-Cesar Chavez/Lombard,To St Johns,7478,SE Cesar Chavez Blvd & Raymond
75,0,75-Cesar Chavez/Lombard,To St Johns,7471,SE Cesar Chavez Blvd & Long
75,0,75-Cesar Chavez/Lombard,To St Johns,7474,SE Cesar Chavez Blvd & Mall
75,0,75-Cesar Chavez/Lombard,To St Johns,7449,SE Cesar Chavez Blvd & Gladstone
75,0,75-Cesar Chavez/Lombard,To St Johns,7467,SE Cesar Chavez Blvd & Lafayette
75,0,75-Cesar Chavez/Lombard,To St Johns,7477,SE Cesar Chavez Blvd & Powell
75,0,75-Cesar Chavez/Lombard,To St Johns,7464,SE Cesar Chavez Blvd & Kelly
75,0,75-Cesar Chavez/Lombard,To St Johns,7439,SE Cesar Chavez Blvd & Brooklyn
75,0,75-Cesar Chavez/Lombard,To St Johns,7442,SE Cesar Chavez Blvd & Clinton
75,0,75-Cesar Chavez/Lombard,To St Johns,7445,SE Cesar Chavez Blvd & Division
75,0,75-Cesar Chavez/Lombard,To St Johns,7468,SE Cesar Chavez Blvd & Lincoln
75,0,75-Cesar Chavez/Lombard,To St Johns,7489,SE Cesar Chavez Blvd & Stephens
75,0,75-Cesar Chavez/Lombard,To St Johns,7459,SE Cesar Chavez Blvd & Hawthorne
75,0,75-Cesar Chavez/Lombard,To St Johns,7472,SE Cesar Chavez Blvd & Main
75,0,75-Cesar Chavez/Lombard,To St Johns,7491,SE Cesar Chavez Blvd & Taylor
75,0,75-Cesar Chavez/Lombard,To St Johns,7437,SE Cesar Chavez Blvd & Belmont
75,0,75-Cesar Chavez/Lombard,To St Johns,7485,SE Cesar Chavez Blvd & Stark
75,0,75-Cesar Chavez/Lombard,To St Johns,7435,SE Cesar Chavez Blvd & Ash
75,0,75-Cesar Chavez/Lombard,To St Johns,7440,SE Cesar Chavez Blvd & E Burnside
75,0,75-Cesar Chavez/Lombard,To St Johns,7451,NE Cesar Chavez Blvd & Glisan
75,0,75-Cesar Chavez/Lombard,To St Johns,7482,NE Cesar Chavez Blvd & Royal Ct
75,0,75-Cesar Chavez/Lombard,To St Johns,7461,NE Cesar Chavez Blvd & Hazelfern
75,0,75-Cesar Chavez/Lombard,To St Johns,7475,NE Cesar Chavez Blvd & Multnomah
75,0,75-Cesar Chavez/Lombard,To St Johns,7484,NE Cesar Chavez Blvd & Sandy
75,0,75-Cesar Chavez/Lombard,To St Johns,14400,NE Broadway & 42nd
75,0,75-Cesar Chavez/Lombard,To St Johns,7528,NE 42nd & Sandy
75,0,75-Cesar Chavez/Lombard,To St Johns,7537,NE 42nd & Tillamook
75,0,75-Cesar Chavez/Lombard,To St Johns,7507,NE 42nd & Brazee
75,0,75-Cesar Chavez/Lombard,To St Johns,7521,NE 42nd & Knott
75,0,75-Cesar Chavez/Lombard,To St Johns,7497,NE 41st & Alameda
75,0,75-Cesar Chavez/Lombard,To St Johns,7499,NE 41st & Klickitat
75,0,75-Cesar Chavez/Lombard,To St Johns,7501,NE 42nd & Fremont
75,0,75-Cesar Chavez/Lombard,To St Johns,7506,NE 42nd & Beech
75,0,75-Cesar Chavez/Lombard,To St Johns,7529,NE 42nd & Shaver
75,0,75-Cesar Chavez/Lombard,To St Johns,7533,NE 42nd & Skidmore
75,0,75-Cesar Chavez/Lombard,To St Johns,7526,NE 42nd & Prescott
75,0,75-Cesar Chavez/Lombard,To St Johns,7505,NE 42nd & Alberta St
75,0,75-Cesar Chavez/Lombard,To St Johns,7535,NE 42nd & Sumner
75,0,75-Cesar Chavez/Lombard,To St Johns,7520,NE 42nd & Killingsworth
75,0,75-Cesar Chavez/Lombard,To St Johns,7531,NE 42nd & Simpson St
75,0,75-Cesar Chavez/Lombard,To St Johns,7516,NE 42nd & Holman
75,0,75-Cesar Chavez/Lombard,To St Johns,11009,NE Columbia Blvd & 52nd (NAYA)
75,0,75-Cesar Chavez/Lombard,To St Johns,13472,NE Columbia Blvd & 47th
75,0,75-Cesar Chavez/Lombard,To St Johns,1116,NE Columbia Blvd & 42nd
75,0,75-Cesar Chavez/Lombard,To St Johns,1101,3800 Block NE Columbia Blvd
75,0,75-Cesar Chavez/Lombard,To St Johns,1099,3500 Block NE Columbia Blvd
75,0,75-Cesar Chavez/Lombard,To St Johns,1289,NE Dekum & 32nd Pl
75,0,75-Cesar Chavez/Lombard,To St Johns,1287,NE Dekum & 29th
75,0,75-Cesar Chavez/Lombard,To St Johns,1285,NE Dekum & 27th
75,0,75-Cesar Chavez/Lombard,To St Johns,1271,NE Dekum & Saratoga
75,0,75-Cesar Chavez/Lombard,To St Johns,1282,NE Dekum & 22nd
75,0,75-Cesar Chavez/Lombard,To St Johns,1280,NE Dekum & 18th
75,0,75-Cesar Chavez/Lombard,To St Johns,1277,NE Dekum & 15th
75,0,75-Cesar Chavez/Lombard,To St Johns,1275,NE Dekum & Claremont
75,0,75-Cesar Chavez/Lombard,To St Johns,1267,NE Dekum & Durham
75,0,75-Cesar Chavez/Lombard,To St Johns,1292,NE Dekum & 6th
75,0,75-Cesar Chavez/Lombard,To St Johns,1273,NE Dekum & M L King
75,0,75-Cesar Chavez/Lombard,To St Johns,5899,NE M L King & Bryant
75,0,75-Cesar Chavez/Lombard,To St Johns,5937,NE M L King & Morgan
75,0,75-Cesar Chavez/Lombard,To St Johns,5918,NE M L King & Holland
75,0,75-Cesar Chavez/Lombard,To St Johns,3557,NE Lombard & M L King
75,0,75-Cesar Chavez/Lombard,To St Johns,3546,NE Lombard & Rodney
75,0,75-Cesar Chavez/Lombard,To St Johns,3561,N Lombard & Vancouver
75,0,75-Cesar Chavez/Lombard,To St Johns,3452,N Lombard & Albina
75,0,75-Cesar Chavez/Lombard,To St Johns,3521,N Lombard & Mississippi
75,0,75-Cesar Chavez/Lombard,To St Johns,3507,N Lombard Transit Center
75,0,75-Cesar Chavez/Lombard,To St Johns,3485,N Lombard & Denver
75,0,75-Cesar Chavez/Lombard,To St Johns,3483,N Lombard & Delaware
75,0,75-Cesar Chavez/Lombard,To St Johns,3535,N Lombard & Peninsular
75,0,75-Cesar Chavez/Lombard,To St Johns,3566,N Lombard & Wabash
75,0,75-Cesar Chavez/Lombard,To St Johns,3478,N Lombard & Chautauqua
75,0,75-Cesar Chavez/Lombard,To St Johns,14211,N Lombard & Woolsey
75,0,75-Cesar Chavez/Lombard,To St Johns,3491,N Lombard & Fiske
75,0,75-Cesar Chavez/Lombard,To St Johns,3498,N Lombard & Hodge
75,0,75-Cesar Chavez/Lombard,To St Johns,3538,N Lombard & Portsmouth
75,0,75-Cesar Chavez/Lombard,To St Johns,3480,N Lombard & Clarendon
75,0,75-Cesar Chavez/Lombard,To St Johns,3518,N Lombard & McKenna
75,0,75-Cesar Chavez/Lombard,To St Johns,3569,N Lombard & Wall
75,0,75-Cesar Chavez/Lombard,To St Johns,3575,N Lombard & Westanna
75,0,75-Cesar Chavez/Lombard,To St Johns,3494,N Lombard & Gilbert
75,0,75-Cesar Chavez/Lombard,To St Johns,3504,N Lombard & Ida
75,0,75-Cesar Chavez/Lombard,To St Johns,3462,N Lombard & Buchanan
75,0,75-Cesar Chavez/Lombard,To St Johns,3555,N Lombard & Tyler
75,0,75-Cesar Chavez/Lombard,To St Johns,3534,N Lombard & Oswego
75,0,75-Cesar Chavez/Lombard,To St Johns,3509,N Lombard & John
75,0,75-Cesar Chavez/Lombard,To St Johns,14216,N Lombard & Alta
75,0,75-Cesar Chavez/Lombard,To St Johns,13877,N Lombard & St Louis
75,0,75-Cesar Chavez/Lombard,To St Johns,9431,N Lombard & Catlin
75,0,75-Cesar Chavez/Lombard,To St Johns,9576,N Lombard & Reno
75,0,75-Cesar Chavez/Lombard,To St Johns,9432,N Lombard & Weyerhauser
75,0,75-Cesar Chavez/Lombard,To St Johns,10697,Pier Park
75,1,75-Cesar Chavez/Lombard,To Milwaukie,10697,Pier Park
75,1,75-Cesar Chavez/Lombard,To Milwaukie,9436,10200 Block N Lombard
75,1,75-Cesar Chavez/Lombard,To Milwaukie,9575,N Lombard & Reno
75,1,75-Cesar Chavez/Lombard,To Milwaukie,9435,N Lombard & Catlin
75,1,75-Cesar Chavez/Lombard,To Milwaukie,9505,N Lombard & New York
75,1,75-Cesar Chavez/Lombard,To Milwaukie,3465,N Lombard & Burlington
75,1,75-Cesar Chavez/Lombard,To Milwaukie,3474,N Lombard & Charleston
75,1,75-Cesar Chavez/Lombard,To Milwaukie,3532,N Lombard & Oswego
75,1,75-Cesar Chavez/Lombard,To Milwaukie,3554,N Lombard & Tyler
75,1,75-Cesar Chavez/Lombard,To Milwaukie,3464,N Lombard & Buchanan
75,1,75-Cesar Chavez/Lombard,To Milwaukie,3503,N Lombard & Ida
75,1,75-Cesar Chavez/Lombard,To Milwaukie,3496,N Lombard & Gilbert
75,1,75-Cesar Chavez/Lombard,To Milwaukie,3576,N Lombard & Westanna
75,1,75-Cesar Chavez/Lombard,To Milwaukie,3570,N Lombard & Wall
75,1,75-Cesar Chavez/Lombard,To Milwaukie,3559,N Lombard & Van Houten
75,1,75-Cesar Chavez/Lombard,To Milwaukie,3537,N Lombard & Portsmouth
75,1,75-Cesar Chavez/Lombard,To Milwaukie,3500,N Lombard & Hodge
75,1,75-Cesar Chavez/Lombard,To Milwaukie,3511,N Lombard & Jordan
75,1,75-Cesar Chavez/Lombard,To Milwaukie,3578,N Lombard & Woolsey
75,1,75-Cesar Chavez/Lombard,To Milwaukie,3479,N Lombard & Chautauqua
75,1,75-Cesar Chavez/Lombard,To Milwaukie,3564,N Lombard & Wabash
75,1,75-Cesar Chavez/Lombard,To Milwaukie,14212,N Lombard & Greeley
75,1,75-Cesar Chavez/Lombard,To Milwaukie,3484,N Lombard & Delaware
75,1,75-Cesar Chavez/Lombard,To Milwaukie,3486,N Lombard & Denver
75,1,75-Cesar Chavez/Lombard,To Milwaukie,3489,N Lombard & Fenwick
75,1,75-Cesar Chavez/Lombard,To Milwaukie,3506,N Lombard Transit Center
75,1,75-Cesar Chavez/Lombard,To Milwaukie,3451,N Lombard & Mississippi
75,1,75-Cesar Chavez/Lombard,To Milwaukie,3453,N Lombard & Albina
75,1,75-Cesar Chavez/Lombard,To Milwaukie,3562,N Lombard & Vancouver
75,1,75-Cesar Chavez/Lombard,To Milwaukie,3547,NE Lombard & Rodney
75,1,75-Cesar Chavez/Lombard,To Milwaukie,3558,NE Lombard & M L King
75,1,75-Cesar Chavez/Lombard,To Milwaukie,5919,NE M L King & Holland
75,1,75-Cesar Chavez/Lombard,To Milwaukie,10494,NE M L King & Morgan
75,1,75-Cesar Chavez/Lombard,To Milwaukie,5900,NE M L King & Bryant
75,1,75-Cesar Chavez/Lombard,To Milwaukie,1293,NE Dekum & 6th
75,1,75-Cesar Chavez/Lombard,To Milwaukie,1265,NE Dekum & Durham
75,1,75-Cesar Chavez/Lombard,To Milwaukie,1264,NE Dekum & Dean
75,1,75-Cesar Chavez/Lombard,To Milwaukie,1278,NE Dekum & 15th
75,1,75-Cesar Chavez/Lombard,To Milwaukie,1281,NE Dekum & 18th
75,1,75-Cesar Chavez/Lombard,To Milwaukie,1283,NE Dekum & 22nd
75,1,75-Cesar Chavez/Lombard,To Milwaukie,1284,NE Dekum & 24th
75,1,75-Cesar Chavez/Lombard,To Milwaukie,1286,NE Dekum & 27th
75,1,75-Cesar Chavez/Lombard,To Milwaukie,1288,NE Dekum & 29th
75,1,75-Cesar Chavez/Lombard,To Milwaukie,1290,NE Dekum & 33rd
75,1,75-Cesar Chavez/Lombard,To Milwaukie,1100,3500 Block NE Columbia Blvd
75,1,75-Cesar Chavez/Lombard,To Milwaukie,1102,3800 Block NE Columbia Blvd
75,1,75-Cesar Chavez/Lombard,To Milwaukie,1117,NE Columbia Blvd & 42nd
75,1,75-Cesar Chavez/Lombard,To Milwaukie,1118,NE Columbia Blvd & 47th
75,1,75-Cesar Chavez/Lombard,To Milwaukie,11009,NE Columbia Blvd & 52nd (NAYA)
75,1,75-Cesar Chavez/Lombard,To Milwaukie,7517,NE 42nd & Holman
75,1,75-Cesar Chavez/Lombard,To Milwaukie,7532,NE 42nd & Simpson St
75,1,75-Cesar Chavez/Lombard,To Milwaukie,7519,NE 42nd & Killingsworth
75,1,75-Cesar Chavez/Lombard,To Milwaukie,7536,NE 42nd & Sumner
75,1,75-Cesar Chavez/Lombard,To Milwaukie,7504,NE 42nd & Alberta Ct
75,1,75-Cesar Chavez/Lombard,To Milwaukie,7525,NE 42nd & Prescott
75,1,75-Cesar Chavez/Lombard,To Milwaukie,7534,NE 42nd & Skidmore
75,1,75-Cesar Chavez/Lombard,To Milwaukie,7530,NE 42nd & Shaver
75,1,75-Cesar Chavez/Lombard,To Milwaukie,7511,NE 42nd & Failing
75,1,75-Cesar Chavez/Lombard,To Milwaukie,7512,NE 42nd & Fremont
75,1,75-Cesar Chavez/Lombard,To Milwaukie,7500,NE 41st & Klickitat
75,1,75-Cesar Chavez/Lombard,To Milwaukie,7498,NE 41st & Wistaria
75,1,75-Cesar Chavez/Lombard,To Milwaukie,7522,NE 42nd & Knott
75,1,75-Cesar Chavez/Lombard,To Milwaukie,7508,NE 42nd & Brazee
75,1,75-Cesar Chavez/Lombard,To Milwaukie,7538,NE 42nd & Tillamook
75,1,75-Cesar Chavez/Lombard,To Milwaukie,7527,NE 42nd & Sandy
75,1,75-Cesar Chavez/Lombard,To Milwaukie,14403,NE 42nd & Weidler
75,1,75-Cesar Chavez/Lombard,To Milwaukie,7494,NE Cesar Chavez Blvd & Wasco
75,1,75-Cesar Chavez/Lombard,To Milwaukie,7483,NE Cesar Chavez Blvd & Royal Ct
75,1,75-Cesar Chavez/Lombard,To Milwaukie,7452,NE Cesar Chavez Blvd & Glisan
75,1,75-Cesar Chavez/Lombard,To Milwaukie,7441,NE Cesar Chavez Blvd & E Burnside
75,1,75-Cesar Chavez/Lombard,To Milwaukie,7436,SE Cesar Chavez Blvd & Ash
75,1,75-Cesar Chavez/Lombard,To Milwaukie,7486,SE Cesar Chavez Blvd & Stark
75,1,75-Cesar Chavez/Lombard,To Milwaukie,7434,SE Cesar Chavez Blvd & Alder
75,1,75-Cesar Chavez/Lombard,To Milwaukie,7438,SE Cesar Chavez Blvd & Belmont
75,1,75-Cesar Chavez/Lombard,To Milwaukie,7492,SE Cesar Chavez Blvd & Taylor
75,1,75-Cesar Chavez/Lombard,To Milwaukie,7473,SE Cesar Chavez Blvd & Main
75,1,75-Cesar Chavez/Lombard,To Milwaukie,7460,SE Cesar Chavez Blvd & Hawthorne
75,1,75-Cesar Chavez/Lombard,To Milwaukie,7490,SE Cesar Chavez Blvd & Stephens
75,1,75-Cesar Chavez/Lombard,To Milwaukie,7469,SE Cesar Chavez Blvd  & Lincoln
75,1,75-Cesar Chavez/Lombard,To Milwaukie,7446,SE Cesar Chavez Blvd & Division
75,1,75-Cesar Chavez/Lombard,To Milwaukie,7443,SE Cesar Chavez Blvd & Clinton
75,1,75-Cesar Chavez/Lombard,To Milwaukie,7493,SE Cesar Chavez Blvd & Tibbetts
75,1,75-Cesar Chavez/Lombard,To Milwaukie,7448,SE Cesar Chavez Blvd & Franklin
75,1,75-Cesar Chavez/Lombard,To Milwaukie,7476,SE Cesar Chavez Blvd & Powell
75,1,75-Cesar Chavez/Lombard,To Milwaukie,7447,SE Cesar Chavez Blvd & Francis
75,1,75-Cesar Chavez/Lombard,To Milwaukie,7450,SE Cesar Chavez Blvd & Gladstone
75,1,75-Cesar Chavez/Lombard,To Milwaukie,7444,SE Cesar Chavez Blvd & Cora
75,1,75-Cesar Chavez/Lombard,To Milwaukie,7463,SE Cesar Chavez Blvd & Holgate
75,1,75-Cesar Chavez/Lombard,To Milwaukie,7470,SE Cesar Chavez Blvd & Long
75,1,75-Cesar Chavez/Lombard,To Milwaukie,7479,SE Cesar Chavez Blvd & Raymond
75,1,75-Cesar Chavez/Lombard,To Milwaukie,7488,SE Cesar Chavez Blvd & Steele
75,1,75-Cesar Chavez/Lombard,To Milwaukie,7457,SE Cesar Chavez Blvd & Harold
75,1,75-Cesar Chavez/Lombard,To Milwaukie,7466,SE Cesar Chavez Blvd & Knight
75,1,75-Cesar Chavez/Lombard,To Milwaukie,6411,SE Woodstock & 41st
75,1,75-Cesar Chavez/Lombard,To Milwaukie,6413,SE Woodstock & 43rd
75,1,75-Cesar Chavez/Lombard,To Milwaukie,6415,SE Woodstock & 46th
75,1,75-Cesar Chavez/Lombard,To Milwaukie,7564,SE 46th & Henry
75,1,75-Cesar Chavez/Lombard,To Milwaukie,7543,SE 45th & Evergreen
75,1,75-Cesar Chavez/Lombard,To Milwaukie,7551,SE 45th & Knapp
75,1,75-Cesar Chavez/Lombard,To Milwaukie,7546,SE 45th & Harney
75,1,75-Cesar Chavez/Lombard,To Milwaukie,7556,SE 45th & Rex St
75,1,75-Cesar Chavez/Lombard,To Milwaukie,7561,SE 45th & 46th/Nehalem
75,1,75-Cesar Chavez/Lombard,To Milwaukie,7548,SE 45th & Harney St
75,1,75-Cesar Chavez/Lombard,To Milwaukie,3080,SE Johnson Creek & Springwater Corridor Trail
75,1,75-Cesar Chavez/Lombard,To Milwaukie,3078,SE Johnson Creek & Brookside
75,1,75-Cesar Chavez/Lombard,To Milwaukie,3076,SE Johnson Creek & 42nd
75,1,75-Cesar Chavez/Lombard,To Milwaukie,3082,SE Johnson Creek & 36th
75,1,75-Cesar Chavez/Lombard,To Milwaukie,13744,SE 32nd & Furat Ct
75,1,75-Cesar Chavez/Lombard,To Milwaukie,8301,SE 32nd & Van Water
75,1,75-Cesar Chavez/Lombard,To Milwaukie,7334,SE 32nd & Floss
75,1,75-Cesar Chavez/Lombard,To Milwaukie,7347,SE 32nd & Malcolm
75,1,75-Cesar Chavez/Lombard,To Milwaukie,7351,SE 32nd & Olsen
75,1,75-Cesar Chavez/Lombard,To Milwaukie,7340,SE 32nd & Harvey
75,1,75-Cesar Chavez/Lombard,To Milwaukie,7342,SE 32nd & Hillside
75,1,75-Cesar Chavez/Lombard,To Milwaukie,2574,SE Harrison & 31st
75,1,75-Cesar Chavez/Lombard,To Milwaukie,2573,SE Harrison & 29th
75,1,75-Cesar Chavez/Lombard,To Milwaukie,2571,2700 Block SE Harrison
75,1,75-Cesar Chavez/Lombard,To Milwaukie,2570,SE Harrison & 24th
75,1,75-Cesar Chavez/Lombard,To Milwaukie,13482,SE 21st & Jackson
76,0,76-Hall/Greenburg,To Meridian Park Hospital or Oregon City TC,9985,Beaverton Transit Center
76,0,76-Hall/Greenburg,To Meridian Park Hospital or Oregon City TC,9981,Beaverton Transit Center
76,0,76-Hall/Greenburg,To Meridian Park Hospital or Oregon City TC,8262,SW Watson & Broadway
76,0,76-Hall/Greenburg,To Meridian Park Hospital or Oregon City TC,6178,SW Watson & 1st
76,0,76-Hall/Greenburg,To Meridian Park Hospital or Oregon City TC,13197,SW Watson & 5th
76,0,76-Hall/Greenburg,To Meridian Park Hospital or Oregon City TC,6182,SW Watson & 9th
76,0,76-Hall/Greenburg,To Meridian Park Hospital or Oregon City TC,6179,SW Watson & 10th
76,0,76-Hall/Greenburg,To Meridian Park Hospital or Oregon City TC,2301,SW Hall & 13th
76,0,76-Hall/Greenburg,To Meridian Park Hospital or Oregon City TC,2266,SW Hall & Allen
76,0,76-Hall/Greenburg,To Meridian Park Hospital or Oregon City TC,2303,SW Hall & 22nd
76,0,76-Hall/Greenburg,To Meridian Park Hospital or Oregon City TC,2279,SW Hall & Denney
76,0,76-Hall/Greenburg,To Meridian Park Hospital or Oregon City TC,2286,SW Hall & Hart
76,0,76-Hall/Greenburg,To Meridian Park Hospital or Oregon City TC,2280,SW Hall & Green Ln
76,0,76-Hall/Greenburg,To Meridian Park Hospital or Oregon City TC,2263,7800 Block SW Hall
76,0,76-Hall/Greenburg,To Meridian Park Hospital or Oregon City TC,2292,SW Hall & Ridgecrest
76,0,76-Hall/Greenburg,To Meridian Park Hospital or Oregon City TC,2283,SW Hall & Greenway
76,0,76-Hall/Greenburg,To Meridian Park Hospital or Oregon City TC,2276,SW Hall & Creekside
76,0,76-Hall/Greenburg,To Meridian Park Hospital or Oregon City TC,2290,SW Hall & Nimbus
76,0,76-Hall/Greenburg,To Meridian Park Hospital or Oregon City TC,2272,SW Hall & Cascade
76,0,76-Hall/Greenburg,To Meridian Park Hospital or Oregon City TC,2296,SW Hall & Scholls Ferry
76,0,76-Hall/Greenburg,To Meridian Park Hospital or Oregon City TC,6125,SW Eliander & One Embassy Centre
76,0,76-Hall/Greenburg,To Meridian Park Hospital or Oregon City TC,9652,Washington Square Transit Center
76,0,76-Hall/Greenburg,To Meridian Park Hospital or Oregon City TC,13588,SW Summit Dr & Greenburg
76,0,76-Hall/Greenburg,To Meridian Park Hospital or Oregon City TC,8832,SW Greenburg & Lehman
76,0,76-Hall/Greenburg,To Meridian Park Hospital or Oregon City TC,12404,SW Greenburg & Washington Square Rd
76,0,76-Hall/Greenburg,To Meridian Park Hospital or Oregon City TC,2231,SW Greenburg & Cascade
76,0,76-Hall/Greenburg,To Meridian Park Hospital or Oregon City TC,2235,SW Greenburg & North Dakota
76,0,76-Hall/Greenburg,To Meridian Park Hospital or Oregon City TC,2246,SW Greenburg & 98th
76,0,76-Hall/Greenburg,To Meridian Park Hospital or Oregon City TC,2243,SW Greenburg & 95th
76,0,76-Hall/Greenburg,To Meridian Park Hospital or Oregon City TC,2237,SW Greenburg & 92nd
76,0,76-Hall/Greenburg,To Meridian Park Hospital or Oregon City TC,2240,SW Greenburg & Lincoln
76,0,76-Hall/Greenburg,To Meridian Park Hospital or Oregon City TC,2233,SW Greenburg & Center
76,0,76-Hall/Greenburg,To Meridian Park Hospital or Oregon City TC,10873,SW Pacific Hwy & Main
76,0,76-Hall/Greenburg,To Meridian Park Hospital or Oregon City TC,8209,Tigard Transit Center
76,0,76-Hall/Greenburg,To Meridian Park Hospital or Oregon City TC,1123,SW Commercial & Hall
76,0,76-Hall/Greenburg,To Meridian Park Hospital or Oregon City TC,9065,SW Hall & Tigard City Hall
76,0,76-Hall/Greenburg,To Meridian Park Hospital or Oregon City TC,12468,SW Hall & Wall
76,0,76-Hall/Greenburg,To Meridian Park Hospital or Oregon City TC,9067,SW Hall & Fanno Creek Ct
76,0,76-Hall/Greenburg,To Meridian Park Hospital or Oregon City TC,9068,SW Hall & Bonita
76,0,76-Hall/Greenburg,To Meridian Park Hospital or Oregon City TC,9069,SW Hall & Murdock
76,0,76-Hall/Greenburg,To Meridian Park Hospital or Oregon City TC,9070,SW Hall & Sattler
76,0,76-Hall/Greenburg,To Meridian Park Hospital or Oregon City TC,13900,SW Hall & Langtree
76,0,76-Hall/Greenburg,To Meridian Park Hospital or Oregon City TC,10631,SW Hall & Avon
76,0,76-Hall/Greenburg,To Meridian Park Hospital or Oregon City TC,9072,8300 Block SW Durham
76,0,76-Hall/Greenburg,To Meridian Park Hospital or Oregon City TC,9224,SW Durham & 79th
76,0,76-Hall/Greenburg,To Meridian Park Hospital or Oregon City TC,9073,SW Durham & 76th
76,0,76-Hall/Greenburg,To Meridian Park Hospital or Oregon City TC,9076,SW Durham & Upper Boones Ferry
76,0,76-Hall/Greenburg,To Meridian Park Hospital or Oregon City TC,9257,7200 Block SW Durham
76,0,76-Hall/Greenburg,To Meridian Park Hospital or Oregon City TC,9565,SW Durham & 72nd
76,0,76-Hall/Greenburg,To Meridian Park Hospital or Oregon City TC,11945,17000 Block SW 72nd
76,0,76-Hall/Greenburg,To Meridian Park Hospital or Oregon City TC,7880,Tualatin Park & Ride
76,0,76-Hall/Greenburg,To Meridian Park Hospital or Oregon City TC,558,18000 Block SW Lower Boones Ferry
76,0,76-Hall/Greenburg,To Meridian Park Hospital or Oregon City TC,514,SW Lower Boones Ferry & Childs Rd
76,0,76-Hall/Greenburg,To Meridian Park Hospital or Oregon City TC,495,18200 Block SW Boones Ferry Rd
76,0,76-Hall/Greenburg,To Meridian Park Hospital or Oregon City TC,13078,SW Boones Ferry Rd & Martinazzi
76,0,76-Hall/Greenburg,To Meridian Park Hospital or Oregon City TC,13079,SW Boones Ferry Rd & Nyberg
76,0,76-Hall/Greenburg,To Meridian Park Hospital or Oregon City TC,13080,SW Warm Springs & Boones Ferry
76,0,76-Hall/Greenburg,To Meridian Park Hospital or Oregon City TC,13081,SW Warm Springs & Martinazzi
76,0,76-Hall/Greenburg,To Meridian Park Hospital or Oregon City TC,8274,SW Martinazzi & Mohawk
76,0,76-Hall/Greenburg,To Meridian Park Hospital or Oregon City TC,4999,7800 Block SW Sagert
76,0,76-Hall/Greenburg,To Meridian Park Hospital or Oregon City TC,5003,SW Sagert & 72nd
76,0,76-Hall/Greenburg,To Meridian Park Hospital or Oregon City TC,5002,SW Sagert & 70th
76,0,76-Hall/Greenburg,To Meridian Park Hospital or Oregon City TC,5001,SW Sagert & Wampanoag
76,0,76-Hall/Greenburg,To Meridian Park Hospital or Oregon City TC,7839,SW 65th & Borland
76,0,76-Hall/Greenburg,To Meridian Park Hospital or Oregon City TC,3868,Meridian Park Hospital Main Stop
76,0,76-Hall/Greenburg,To Meridian Park Hospital or Oregon City TC,14525,SW Borland & 61st Terrace (Meridian Park Hosp.)
